paper_ID,tabfig,model_type,year,response,resp_type_generalized,exp_num_var,explanatory,exp_isNA,exp_isTIME,exp_isSCALE,exp_isOTHER,exp_SOYPRED,exp_FUNGUS,exp_plantnutrition,exp_leaf_percK,exp_leaf_perc_N,exp_precipitation,exp_growingdegreedays,exp_functdiversity,exp_aspect,exp_intercept,exp_isSBA,exp_captured_SBA,exp_SBA_abundance,exp_isPRED,exp_isPREDTYPE,exp_pred_migration,exp_pred_withheld,exp_pred_richness,exp_pred_abundance,exp_predtype_lacewings,exp_predtype_spiders,exp_coccinellidae,exp_parasitoids,exp_isFIELD,exp_fieldID,exp_fieldperimeter,exp_fieldarea,exp_fieldwidth,exp_fieldtillage_notill,exp_isBORDERTYPE,exp_border,exp_landscape_complexity,exp_border_buckthorn,exp_isBORDERTYPE_crops,exp_bordertype_alfalfa,exp_bordertype_corn,exp_bordertype_canola,exp_bordertype_cereals,exp_bordertype_soybean,exp_bordertype_richness,exp_bordertype_generalizedcrops,exp_isBORDERTYPE_grass,exp_bordertype_grass,exp_bordertype_prairie,exp_bordertype_pasture,exp_isBORDERTYPE_forest,exp_bordertype_forestdistance,exp_bordertype_forestproportion,exp_bordertype_forestdiversity,value,value_type,value_isBEST,value_best_type,value_best_num_var,p_val,signif,delta_i,w_i,likelihood,value_R2_type,value_R2,confidence_interv,spatial_scale,notes,ParCorrDep
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",soybean herbivory regulation,Soy herbivory,3,Herbivore abundance  + field width  + proportion forest2000m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,240.00,AIC,no,deltai,2,NA,,1.80,0.06,,NA,NA,,NA,,Herbivore abundance (-0.73 ± 0.17) + field width (0.66 ± 0.22) + proportion forest2000m (-0.44 ± 0.22)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",soybean herbivory regulation,Soy herbivory,5,Tillage  + herbivore abundance + field width + forest diversity  + proportion forest2000m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,1,240.10,AIC,no,deltai,2,NA,,1.90,0.06,,NA,NA,,NA,,Tillage (-0.41 ± 0.19) + herbivore abundance (-0.79 ± 0.17) + field width (0.86 ± 0.22) + forest diversity (0.24 ± 0.21) + proportion forest2000m (-0.26 ± 0.21)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",soybean herbivory regulation,Soy herbivory,5,Field orientation + tillage + herbivore abundance + field width  + proportion forest2000m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,240.10,AIC,no,deltai,2,NA,,1.90,0.06,,NA,NA,,NA,,Field orientation (-0.22 ± 0.20)+ tillage (-0.35 ± 0.20) + herbivore abundance (-0.83 ± 0.17) + field width (0.80 ± 0.21) + proportion forest2000m (-0.24 ± 0.22)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",soybean herbivory regulation,Soy herbivory,4,Field orientation  + herbivore abundance  + field width + proportion forest2000m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,240.10,AIC,no,deltai,2,NA,,1.90,0.06,,NA,NA,,NA,,Field orientation (-0.32 ± 0.20) + herbivore abundance (-0.74 ± 0.16) + field width (0.73 ± 0.22) + proportion forest2000m (-0.29 ± 0.23)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",soybean herbivory regulation,Soy herbivory,4,Field orientation  + herbivore abundance  + field width  + forest diversity ,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,240.20,AIC,no,deltai,2,NA,,2.00,0.06,,NA,NA,,NA,,Field orientation (-0.38 ± 0.18) + herbivore abundance (-0.71 ± 0.17) + field width (0.95 ± 0.19) + forest diversity (0.27 ± 0.21)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Soybean yield,Soy herbivory,3,Distance from forest  + herbivory regulation  + proportion forest500m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1065.60,AIC,yes,deltai,2,NA,,0,0.23,,NA,NA,,NA,,Distance from forest (1232.2 ± 142.1) + herbivory regulation (246.5 ± 192.5) + proportion forest500m (501.7 ± 219.0)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Soybean yield,Soy herbivory,5,Distance from forest  + tillage  + herbivory regulation  + field width  + proportion forest500m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1065.70,AIC,no,deltai,2,NA,,0.10,0.23,,NA,NA,,NA,,Distance from forest (1223.2 ± 141.8) + tillage (-383.9 ± 219.3) + herbivory regulation (290.4 ± 185.5) + field width (405.9 ± 211.8) + proportion forest500m (689.9 ± 218.2)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Soybean yield,Soy herbivory,4,Distance from forest  + herbivory regulation  + field width  + proportion forest500m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1066.00,AIC,no,deltai,2,NA,,0.40,0.19,,NA,NA,,NA,,Distance from forest (1230.9 ± 141.9) + herbivory regulation (252.5 ± 189.1) + field width (319.3 ± 215.3) + proportion forest500m (583.9 ± 219.2)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Soybean yield,Soy herbivory,4,Distance from forest  + tillage  + herbivory regulation  + proportion forest500m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1066.60,AIC,no,deltai,2,NA,,1.00,0.14,,NA,NA,,NA,,Distance from forest (1226.9 ± 142.0) + tillage (-285.6 ± 224.8) + herbivory regulation (272.1 ± 191.0) + proportion forest500m (564.0 ± 219.4)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Soybean yield,Soy herbivory,3,Distance from forest  + aphid regulation  + proportion forest500m ,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1066.90,AIC,no,deltai,2,NA,,1.30,0.12,,NA,NA,,NA,,Distance from forest (1253.4 ± 146.8) + aphid regulation (115.3 ± 204.1) + proportion forest500m (506.5 ± 222.0)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Soybean yield,Soy herbivory,4,Distance from forest  + field orientation  + herbivory regulation  + proportion forest500m ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,1067.50,AIC,no,deltai,2,NA,,1.90,0.09,,NA,NA,,NA,,Distance from forest (1229.5 ± 142.1) + field orientation (-185.4 ± 239.2) + herbivory regulation (259.4 ± 192.3) + proportion forest500m (579.6 ± 239.2)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Spider abundance,SBA predator abundance,3,Distance from forest  + field width  + forest diversity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,1,139.20,AIC,yes,deltai,2,NA,,0,0.21,,NA,NA,,NA,,Distance from forest (-1.57 ± 0.13) + field width (-1.11 ± 0.22) + forest diversity (0.47 ± 0.22)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Spider abundance,SBA predator abundance,4,Distance from forest  + field orientation  + field width  + forest diversity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,1,139.30,AIC,no,deltai,2,NA,,0.10,0.2,,NA,NA,,NA,,Distance from forest (-1.57 ± 0.13) + field orientation (0.32 ± 0.21) + field width (-1.11 ± 0.21) + forest diversity (0.51 ± 0.21)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Spider abundance,SBA predator abundance,4,Distance from forest  + tillage  + field width  + forest diversity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,1,139.90,AIC,no,deltai,2,NA,,0.70,0.15,,NA,NA,,NA,,Distance from forest (-1.57 ± 0.13) + tillage (0.31 ± 0.23) + field width (-1.14 ± 0.22) + forest diversity (0.52 ± 0.22)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Spider abundance,SBA predator abundance,5,Distance from forest + field orientation  + field width  + forest diversity  + proportion forest2000m ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,140.40,AIC,no,deltai,2,NA,,1.20,0.11,,NA,NA,,NA,,Distance from forest (-1.57 ± 0.13) + field orientation (0.45 ± 0.23) + field width (-1.28 ± 0.25) + forest diversity (0.47 ± 0.21) + proportion forest2000m (-0.32 ± 0.26)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Spider abundance,SBA predator abundance,4,Distance from forest  + field width  + forest diversity  + landscape complexity2000m ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,1,140.90,AIC,no,deltai,2,NA,,1.70,0.09,,NA,NA,,NA,,Distance from forest (-1.57 ± 0.13) + field width (-1.18 ± 0.24) + forest diversity (0.45 ± 0.22) + landscape complexity2000m (-0.20 ± 0.24)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Spider abundance,SBA predator abundance,5,Distance from forest  + field orientation  + tillage  + field width  + forest diversity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,1,141.00,AIC,no,deltai,2,NA,,1.80,0.08,,NA,NA,,NA,,Distance from forest (-1.57 ± 0.13) + field orientation (0.26 ± 0.22) + tillage (0.22 ± 0.23) + field width (-1.13 ± 0.21) + forest diversity (0.53 ± 0.21)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Spider abundance,SBA predator abundance,5,Distance from forest  + field orientation  + field width  + forest diversity  + landscape complexity2000m ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,1,141.00,AIC,no,deltai,2,NA,,1.80,0.08,,NA,NA,,NA,,Distance from forest (-1.57 ± 0.13) + field orientation (0.33 ± 0.21) + field width (-1.19 ± 0.23) + forest diversity (0.48 ± 0.21) + landscape complexity2000m (-0.22 ± 0.23)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Spider abundance,SBA predator abundance,2,Distance from forest  + field width ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,141.10,AIC,no,deltai,2,NA,,2.00,0.08,,NA,NA,,NA,,Distance from forest (-1.57 ± 0.13) + field width (-1.17 ± 0.23)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Arthropod morphospecies richness,Arthropod richness,2,Distance from forest  + field width ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,187.60,AIC,yes,deltai,2,NA,,0,0.45,,NA,NA,,NA,,Distance from forest (-0.30 ± 0.04) + field width (-0.91 ± 0.14)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Arthropod morphospecies richness,Arthropod richness,3,Distance from forest  + field width  + proportion forest3000m ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,1,188.00,AIC,no,deltai,2,NA,,0.40,0.37,,NA,NA,,NA,,Distance from forest (-0.30 ± 0.04) + field width (-1.01 ± 0.16) + proportion forest3000m (-0.23 ± 0.16)
I.4.Mitchell,TA4,linear mixed-effects,"2010, 2011",Arthropod morphospecies richness,Arthropod richness,3,"Distance from forest  + tillage + field width 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,189.40,AIC,no,deltai,2,NA,,1.80,0.18,,NA,NA,,NA,,"Distance from forest (-0.30 ± 0.04) + tillage (-0.12 ± 0.15) + field width 
(-0.89 ± 0.14)"
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator richness,SBA predator richness,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.4,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator richness,SBA predator richness,1,Forest cover (1.5 km),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,131.8,AIC,yes,deltai,1,NA,,0.40,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator richness,SBA predator richness,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,132.1,AIC,yes,deltai,1,NA,,0.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator richness,SBA predator richness,2,Forest cover + forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,132.7,AIC,yes,deltai,1,NA,,1.30,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator richness,SBA predator richness,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,136.1,AIC,no,deltai,1,NA,,4.70,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator abundance,SBA predator abundance,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,258.3,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator abundance,SBA predator abundance,2,Forest cover + forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,261.4,AIC,no,deltai,1,NA,,3.10,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator abundance,SBA predator abundance,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,263.9,AIC,no,deltai,1,NA,,5.70,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator abundance,SBA predator abundance,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.2,AIC,no,deltai,1,NA,,11.90,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Predator abundance,SBA predator abundance,1,Forest cover (1.5 km),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,273.1,AIC,no,deltai,1,NA,,14.80,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Parasitoid richness,SBA predator richness,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Parasitoid richness,SBA predator richness,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,86.6,AIC,no,deltai,1,NA,,2.00,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Parasitoid richness,SBA predator richness,1,Forest cover (1.5 km),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,86.8,AIC,no,deltai,1,NA,,2.20,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Parasitoid richness,SBA predator richness,2,Forest cover + forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,89.1,AIC,no,deltai,1,NA,,4.50,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Parasitoid richness,SBA predator richness,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,92.4,AIC,no,deltai,1,NA,,7.80,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug parasitoid abundance,Soy herbivory,1,Forest cover (1.5 km) ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,210.5,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug parasitoid abundance,Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,AIC,no,deltai,1,NA,,2.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug parasitoid abundance,Soy herbivory,2,Forest cover + forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,213.6,AIC,no,deltai,1,NA,,3.10,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug parasitoid abundance,Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,215.8,AIC,no,deltai,1,NA,,5.30,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug parasitoid abundance,Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,217.2,AIC,no,deltai,1,NA,,6.70,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar parasitoid abundance,Soy herbivory,1,Forest cover (0.5 km),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,242.1,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,0.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar parasitoid abundance,Soy herbivory,2,Forest cover + forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,244.1,AIC,no,deltai,1,NA,,2.00,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar parasitoid abundance,Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1,AIC,no,deltai,1,NA,,3.00,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar parasitoid abundance,Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,245.9,AIC,no,deltai,1,NA,,3.80,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar parasitoid abundance,Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,246.7,AIC,no,deltai,1,NA,,4.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Herbivore richness,Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4077.2,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Herbivore richness,Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,4078.4,AIC,yes,deltai,1,NA,,1.20,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Herbivore richness,Soy herbivory,1,Forest cover (1.5 km),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,4078.9,AIC,yes,deltai,1,NA,,1.70,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Herbivore richness,Soy herbivory,2,Forest cover + forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,4080.1,AIC,no ,deltai,1,NA,,2.90,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Herbivore richness,Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,4081.5,AIC,no,deltai,1,NA,,4.30,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug abundance,Soy herbivory,2,Forest cover (1 km) + forest proximity,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,2608.3,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,1km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug abundance,Soy herbivory,1,Forest cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,2608.7,AIC,yes,deltai,1,NA,,0.40,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug abundance,Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,2608.9,AIC,yes,deltai,1,NA,,0.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug abundance,Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,2611.2,AIC,no,deltai,1,NA,,2.90,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Stink bug abundance,Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611.6,AIC,no,deltai,1,NA,,3.30,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar abundance,Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,4301.6,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar abundance,Soy herbivory,2,Forest cover + forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,4302.2,AIC,no,deltai,1,NA,,0.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar abundance,Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,4302.5,AIC,no,deltai,1,NA,,0.90,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar abundance,Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4303.4,AIC,no,deltai,1,NA,,1.80,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Caterpillar abundance,Soy herbivory,1,Forest cover (1.5 km),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,4304,AIC,no,deltai,1,NA,,2.40,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean herbivory ,Soy herbivory,2,Forest cover (1.5 km) + Forest proximity,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,-78.5,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean herbivory ,Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,-76.4,AIC,no,deltai,1,NA,,2.10,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean herbivory ,Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,-74.9,AIC,no,deltai,1,NA,,3.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean herbivory ,Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,AIC,no,deltai,1,NA,,25.50,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean herbivory ,Soy herbivory,1,Forest cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,-52.6,AIC,no,deltai,1,NA,,25.80,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Total number of pods per plant,Soy herbivory,2,Forest cover (1.5 km) + Forest proximity,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,2284,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Total number of pods per plant,Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,2284.5,AIC,yes,deltai,1,NA,,0.50,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Total number of pods per plant,Soy herbivory,1,Forest cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,2285.4,AIC,yes,deltai,1,NA,,1.40,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Total number of pods per plant,Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.9,AIC,yes,deltai,1,NA,,1.90,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Total number of pods per plant,Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,2286,AIC,no,deltai,1,NA,,2.00,NA,,NA,NA,,NA,,NA
